label,data
9,../data/floorplan_crop/1020.pt
9,../data/floorplan_crop/1029.pt
9,../data/floorplan_crop/1056.pt
9,../data/floorplan_crop/1060.pt
9,../data/floorplan_crop/107.pt
9,../data/floorplan_crop/1091.pt
9,../data/floorplan_crop/1097.pt
9,../data/floorplan_crop/1100.pt
9,../data/floorplan_crop/1110.pt
9,../data/floorplan_crop/1114.pt
9,../data/floorplan_crop/1134.pt
9,../data/floorplan_crop/1136.pt
9,../data/floorplan_crop/1140.pt
9,../data/floorplan_crop/1161.pt
9,../data/floorplan_crop/1187.pt
9,../data/floorplan_crop/1430.pt
9,../data/floorplan_crop/1470.pt
9,../data/floorplan_crop/1492.pt
9,../data/floorplan_crop/1507.pt
9,../data/floorplan_crop/1510.pt
9,../data/floorplan_crop/1520.pt
9,../data/floorplan_crop/1535.pt
9,../data/floorplan_crop/1565.pt
9,../data/floorplan_crop/1613.pt
9,../data/floorplan_crop/1663.pt
9,../data/floorplan_crop/1919.pt
9,../data/floorplan_crop/194.pt
9,../data/floorplan_crop/2001.pt
9,../data/floorplan_crop/2031.pt
9,../data/floorplan_crop/205.pt
9,../data/floorplan_crop/2149.pt
9,../data/floorplan_crop/2164.pt
9,../data/floorplan_crop/2175.pt
9,../data/floorplan_crop/2183.pt
9,../data/floorplan_crop/2195.pt
9,../data/floorplan_crop/220.pt
9,../data/floorplan_crop/2238.pt
9,../data/floorplan_crop/2274.pt
9,../data/floorplan_crop/2340.pt
9,../data/floorplan_crop/2344.pt
9,../data/floorplan_crop/2345.pt
9,../data/floorplan_crop/2353.pt
9,../data/floorplan_crop/2354.pt
9,../data/floorplan_crop/2369.pt
9,../data/floorplan_crop/2410.pt
9,../data/floorplan_crop/2412.pt
9,../data/floorplan_crop/2413.pt
9,../data/floorplan_crop/2425.pt
9,../data/floorplan_crop/2455.pt
9,../data/floorplan_crop/2511.pt
9,../data/floorplan_crop/2521.pt
9,../data/floorplan_crop/2558.pt
9,../data/floorplan_crop/2566.pt
9,../data/floorplan_crop/2587.pt
9,../data/floorplan_crop/2590.pt
9,../data/floorplan_crop/2654.pt
9,../data/floorplan_crop/2655.pt
9,../data/floorplan_crop/2656.pt
9,../data/floorplan_crop/2716.pt
9,../data/floorplan_crop/32.pt
9,../data/floorplan_crop/518.pt
9,../data/floorplan_crop/519.pt
9,../data/floorplan_crop/525.pt
9,../data/floorplan_crop/536.pt
9,../data/floorplan_crop/544.pt
9,../data/floorplan_crop/651.pt
9,../data/floorplan_crop/653.pt
9,../data/floorplan_crop/679.pt
9,../data/floorplan_crop/689.pt
9,../data/floorplan_crop/693.pt
9,../data/floorplan_crop/724.pt
9,../data/floorplan_crop/744.pt
9,../data/floorplan_crop/775.pt
9,../data/floorplan_crop/794.pt
9,../data/floorplan_crop/81.pt
9,../data/floorplan_crop/813.pt
9,../data/floorplan_crop/817.pt
9,../data/floorplan_crop/821.pt
9,../data/floorplan_crop/831.pt
9,../data/floorplan_crop/84.pt
9,../data/floorplan_crop/859.pt
9,../data/floorplan_crop/860.pt
9,../data/floorplan_crop/863.pt
9,../data/floorplan_crop/867.pt
9,../data/floorplan_crop/893.pt
9,../data/floorplan_crop/899.pt
9,../data/floorplan_crop/956.pt
9,../data/floorplan_crop/972.pt
