label,data
11,../data/floorplan_crop/1005.pt
11,../data/floorplan_crop/1028.pt
11,../data/floorplan_crop/1030.pt
11,../data/floorplan_crop/1107.pt
11,../data/floorplan_crop/1115.pt
11,../data/floorplan_crop/1153.pt
11,../data/floorplan_crop/1171.pt
11,../data/floorplan_crop/1176.pt
11,../data/floorplan_crop/1189.pt
11,../data/floorplan_crop/1199.pt
11,../data/floorplan_crop/1206.pt
11,../data/floorplan_crop/1209.pt
11,../data/floorplan_crop/1233.pt
11,../data/floorplan_crop/124.pt
11,../data/floorplan_crop/1246.pt
11,../data/floorplan_crop/1250.pt
11,../data/floorplan_crop/1257.pt
11,../data/floorplan_crop/130.pt
11,../data/floorplan_crop/1305.pt
11,../data/floorplan_crop/1364.pt
11,../data/floorplan_crop/1368.pt
11,../data/floorplan_crop/1379.pt
11,../data/floorplan_crop/1385.pt
11,../data/floorplan_crop/1399.pt
11,../data/floorplan_crop/1413.pt
11,../data/floorplan_crop/1425.pt
11,../data/floorplan_crop/1427.pt
11,../data/floorplan_crop/1450.pt
11,../data/floorplan_crop/1475.pt
11,../data/floorplan_crop/1485.pt
11,../data/floorplan_crop/1490.pt
11,../data/floorplan_crop/1503.pt
11,../data/floorplan_crop/1508.pt
11,../data/floorplan_crop/1512.pt
11,../data/floorplan_crop/1514.pt
11,../data/floorplan_crop/1517.pt
11,../data/floorplan_crop/1523.pt
11,../data/floorplan_crop/1566.pt
11,../data/floorplan_crop/1573.pt
11,../data/floorplan_crop/1576.pt
11,../data/floorplan_crop/1591.pt
11,../data/floorplan_crop/1605.pt
11,../data/floorplan_crop/1606.pt
11,../data/floorplan_crop/1615.pt
11,../data/floorplan_crop/1629.pt
11,../data/floorplan_crop/1632.pt
11,../data/floorplan_crop/1637.pt
11,../data/floorplan_crop/1641.pt
11,../data/floorplan_crop/1645.pt
11,../data/floorplan_crop/1653.pt
11,../data/floorplan_crop/1656.pt
11,../data/floorplan_crop/1665.pt
11,../data/floorplan_crop/1673.pt
11,../data/floorplan_crop/1685.pt
11,../data/floorplan_crop/1686.pt
11,../data/floorplan_crop/1713.pt
11,../data/floorplan_crop/1729.pt
11,../data/floorplan_crop/1752.pt
11,../data/floorplan_crop/1753.pt
11,../data/floorplan_crop/1755.pt
11,../data/floorplan_crop/1851.pt
11,../data/floorplan_crop/1852.pt
11,../data/floorplan_crop/1890.pt
11,../data/floorplan_crop/1921.pt
11,../data/floorplan_crop/1974.pt
11,../data/floorplan_crop/1975.pt
11,../data/floorplan_crop/1997.pt
11,../data/floorplan_crop/1999.pt
11,../data/floorplan_crop/2002.pt
11,../data/floorplan_crop/2004.pt
11,../data/floorplan_crop/2015.pt
11,../data/floorplan_crop/2016.pt
11,../data/floorplan_crop/2029.pt
11,../data/floorplan_crop/2032.pt
11,../data/floorplan_crop/2035.pt
11,../data/floorplan_crop/2054.pt
11,../data/floorplan_crop/2055.pt
11,../data/floorplan_crop/2057.pt
11,../data/floorplan_crop/2060.pt
11,../data/floorplan_crop/2061.pt
11,../data/floorplan_crop/2077.pt
11,../data/floorplan_crop/2086.pt
11,../data/floorplan_crop/2094.pt
11,../data/floorplan_crop/2102.pt
11,../data/floorplan_crop/2176.pt
11,../data/floorplan_crop/2177.pt
11,../data/floorplan_crop/2182.pt
11,../data/floorplan_crop/2186.pt
11,../data/floorplan_crop/2192.pt
