label,data
8,../data/floorplan_crop/16.pt
8,../data/floorplan_crop/28.pt
8,../data/floorplan_crop/89.pt
8,../data/floorplan_crop/96.pt
8,../data/floorplan_crop/139.pt
8,../data/floorplan_crop/284.pt
8,../data/floorplan_crop/305.pt
8,../data/floorplan_crop/319.pt
8,../data/floorplan_crop/357.pt
8,../data/floorplan_crop/395.pt
8,../data/floorplan_crop/402.pt
8,../data/floorplan_crop/488.pt
8,../data/floorplan_crop/495.pt
8,../data/floorplan_crop/498.pt
8,../data/floorplan_crop/499.pt
8,../data/floorplan_crop/523.pt
8,../data/floorplan_crop/533.pt
8,../data/floorplan_crop/572.pt
8,../data/floorplan_crop/625.pt
8,../data/floorplan_crop/676.pt
8,../data/floorplan_crop/683.pt
8,../data/floorplan_crop/701.pt
8,../data/floorplan_crop/703.pt
8,../data/floorplan_crop/755.pt
8,../data/floorplan_crop/821.pt
8,../data/floorplan_crop/892.pt
8,../data/floorplan_crop/1028.pt
8,../data/floorplan_crop/1038.pt
8,../data/floorplan_crop/1043.pt
8,../data/floorplan_crop/1062.pt
8,../data/floorplan_crop/1064.pt
8,../data/floorplan_crop/1067.pt
8,../data/floorplan_crop/1068.pt
8,../data/floorplan_crop/1069.pt
8,../data/floorplan_crop/1071.pt
8,../data/floorplan_crop/1072.pt
8,../data/floorplan_crop/1074.pt
8,../data/floorplan_crop/1190.pt
8,../data/floorplan_crop/1194.pt
8,../data/floorplan_crop/1200.pt
8,../data/floorplan_crop/1226.pt
8,../data/floorplan_crop/1271.pt
8,../data/floorplan_crop/1320.pt
8,../data/floorplan_crop/1465.pt
8,../data/floorplan_crop/1466.pt
8,../data/floorplan_crop/1469.pt
8,../data/floorplan_crop/1491.pt
8,../data/floorplan_crop/1500.pt
8,../data/floorplan_crop/1515.pt
8,../data/floorplan_crop/1518.pt
8,../data/floorplan_crop/1524.pt
8,../data/floorplan_crop/1529.pt
8,../data/floorplan_crop/1539.pt
8,../data/floorplan_crop/1540.pt
8,../data/floorplan_crop/1544.pt
8,../data/floorplan_crop/1550.pt
8,../data/floorplan_crop/1560.pt
8,../data/floorplan_crop/1561.pt
8,../data/floorplan_crop/1595.pt
8,../data/floorplan_crop/1618.pt
8,../data/floorplan_crop/1619.pt
8,../data/floorplan_crop/1771.pt
8,../data/floorplan_crop/1778.pt
8,../data/floorplan_crop/1785.pt
8,../data/floorplan_crop/1813.pt
8,../data/floorplan_crop/1826.pt
8,../data/floorplan_crop/1830.pt
8,../data/floorplan_crop/1833.pt
8,../data/floorplan_crop/1844.pt
8,../data/floorplan_crop/1872.pt
8,../data/floorplan_crop/1874.pt
8,../data/floorplan_crop/1983.pt
8,../data/floorplan_crop/1989.pt
8,../data/floorplan_crop/2016.pt
8,../data/floorplan_crop/2018.pt
8,../data/floorplan_crop/2041.pt
8,../data/floorplan_crop/2044.pt
8,../data/floorplan_crop/2076.pt
8,../data/floorplan_crop/2108.pt
8,../data/floorplan_crop/2120.pt
8,../data/floorplan_crop/2140.pt
8,../data/floorplan_crop/2161.pt
8,../data/floorplan_crop/2175.pt
8,../data/floorplan_crop/2178.pt
8,../data/floorplan_crop/2192.pt
8,../data/floorplan_crop/2217.pt
8,../data/floorplan_crop/2230.pt
8,../data/floorplan_crop/2231.pt
8,../data/floorplan_crop/2252.pt
8,../data/floorplan_crop/2354.pt
8,../data/floorplan_crop/2356.pt
8,../data/floorplan_crop/2379.pt
8,../data/floorplan_crop/2385.pt
8,../data/floorplan_crop/2434.pt
8,../data/floorplan_crop/2481.pt
8,../data/floorplan_crop/2488.pt
8,../data/floorplan_crop/2548.pt
8,../data/floorplan_crop/2632.pt
8,../data/floorplan_crop/2666.pt
