label,data
4,../data/img_residential_original/1011.pt
4,../data/img_residential_original/1012.pt
4,../data/img_residential_original/1020.pt
4,../data/img_residential_original/1026.pt
4,../data/img_residential_original/1027.pt
4,../data/img_residential_original/1042.pt
4,../data/img_residential_original/1043.pt
4,../data/img_residential_original/1050.pt
4,../data/img_residential_original/1055.pt
4,../data/img_residential_original/1057.pt
4,../data/img_residential_original/1058.pt
4,../data/img_residential_original/1079.pt
4,../data/img_residential_original/1085.pt
4,../data/img_residential_original/1098.pt
4,../data/img_residential_original/110.pt
4,../data/img_residential_original/1102.pt
4,../data/img_residential_original/1104.pt
4,../data/img_residential_original/1109.pt
4,../data/img_residential_original/1113.pt
4,../data/img_residential_original/1116.pt
4,../data/img_residential_original/112.pt
4,../data/img_residential_original/1142.pt
4,../data/img_residential_original/1143.pt
4,../data/img_residential_original/1157.pt
4,../data/img_residential_original/116.pt
4,../data/img_residential_original/1162.pt
4,../data/img_residential_original/1171.pt
4,../data/img_residential_original/1174.pt
4,../data/img_residential_original/1178.pt
4,../data/img_residential_original/1179.pt
4,../data/img_residential_original/1181.pt
4,../data/img_residential_original/1187.pt
4,../data/img_residential_original/1189.pt
4,../data/img_residential_original/1190.pt
4,../data/img_residential_original/1201.pt
4,../data/img_residential_original/1202.pt
4,../data/img_residential_original/1205.pt
4,../data/img_residential_original/1208.pt
4,../data/img_residential_original/1216.pt
4,../data/img_residential_original/1217.pt
4,../data/img_residential_original/1223.pt
4,../data/img_residential_original/1225.pt
4,../data/img_residential_original/1226.pt
4,../data/img_residential_original/1229.pt
4,../data/img_residential_original/123.pt
4,../data/img_residential_original/1231.pt
4,../data/img_residential_original/1238.pt
4,../data/img_residential_original/1239.pt
4,../data/img_residential_original/1241.pt
4,../data/img_residential_original/1245.pt
4,../data/img_residential_original/1248.pt
4,../data/img_residential_original/1250.pt
4,../data/img_residential_original/127.pt
4,../data/img_residential_original/1275.pt
4,../data/img_residential_original/1280.pt
4,../data/img_residential_original/1298.pt
4,../data/img_residential_original/1301.pt
4,../data/img_residential_original/1322.pt
4,../data/img_residential_original/1324.pt
4,../data/img_residential_original/1329.pt
4,../data/img_residential_original/133.pt
4,../data/img_residential_original/1336.pt
4,../data/img_residential_original/1337.pt
4,../data/img_residential_original/1338.pt
4,../data/img_residential_original/1339.pt
4,../data/img_residential_original/1342.pt
4,../data/img_residential_original/1345.pt
4,../data/img_residential_original/1360.pt
4,../data/img_residential_original/1362.pt
4,../data/img_residential_original/1364.pt
4,../data/img_residential_original/1366.pt
4,../data/img_residential_original/1370.pt
4,../data/img_residential_original/138.pt
4,../data/img_residential_original/1380.pt
4,../data/img_residential_original/1392.pt
4,../data/img_residential_original/1397.pt
4,../data/img_residential_original/1398.pt
4,../data/img_residential_original/1400.pt
4,../data/img_residential_original/1404.pt
4,../data/img_residential_original/1406.pt
4,../data/img_residential_original/1408.pt
4,../data/img_residential_original/1415.pt
4,../data/img_residential_original/1421.pt
4,../data/img_residential_original/1423.pt
4,../data/img_residential_original/1424.pt
4,../data/img_residential_original/1431.pt
4,../data/img_residential_original/1456.pt
4,../data/img_residential_original/1465.pt
4,../data/img_residential_original/1466.pt
4,../data/img_residential_original/1477.pt
4,../data/img_residential_original/1478.pt
4,../data/img_residential_original/1486.pt
4,../data/img_residential_original/1489.pt
4,../data/img_residential_original/15.pt
4,../data/img_residential_original/1507.pt
4,../data/img_residential_original/1515.pt
4,../data/img_residential_original/1532.pt
4,../data/img_residential_original/1535.pt
4,../data/img_residential_original/1537.pt
4,../data/img_residential_original/154.pt
4,../data/img_residential_original/1554.pt
4,../data/img_residential_original/1557.pt
4,../data/img_residential_original/1566.pt
4,../data/img_residential_original/1581.pt
4,../data/img_residential_original/1589.pt
4,../data/img_residential_original/1594.pt
4,../data/img_residential_original/1614.pt
4,../data/img_residential_original/1615.pt
4,../data/img_residential_original/1616.pt
4,../data/img_residential_original/1622.pt
4,../data/img_residential_original/1632.pt
4,../data/img_residential_original/1638.pt
4,../data/img_residential_original/1645.pt
4,../data/img_residential_original/1655.pt
4,../data/img_residential_original/1656.pt
4,../data/img_residential_original/1664.pt
4,../data/img_residential_original/1665.pt
4,../data/img_residential_original/1670.pt
4,../data/img_residential_original/168.pt
4,../data/img_residential_original/1680.pt
4,../data/img_residential_original/169.pt
4,../data/img_residential_original/1701.pt
4,../data/img_residential_original/1703.pt
4,../data/img_residential_original/1718.pt
4,../data/img_residential_original/1721.pt
4,../data/img_residential_original/1722.pt
4,../data/img_residential_original/1729.pt
4,../data/img_residential_original/1730.pt
4,../data/img_residential_original/1736.pt
4,../data/img_residential_original/1753.pt
4,../data/img_residential_original/1764.pt
4,../data/img_residential_original/1765.pt
4,../data/img_residential_original/1776.pt
4,../data/img_residential_original/1781.pt
4,../data/img_residential_original/179.pt
4,../data/img_residential_original/1793.pt
4,../data/img_residential_original/1798.pt
4,../data/img_residential_original/1803.pt
4,../data/img_residential_original/1804.pt
4,../data/img_residential_original/1807.pt
4,../data/img_residential_original/1820.pt
4,../data/img_residential_original/183.pt
4,../data/img_residential_original/1838.pt
4,../data/img_residential_original/1846.pt
4,../data/img_residential_original/1849.pt
4,../data/img_residential_original/1851.pt
4,../data/img_residential_original/1855.pt
4,../data/img_residential_original/186.pt
4,../data/img_residential_original/1865.pt
4,../data/img_residential_original/1874.pt
4,../data/img_residential_original/1886.pt
4,../data/img_residential_original/1893.pt
4,../data/img_residential_original/1896.pt
4,../data/img_residential_original/19.pt
4,../data/img_residential_original/1900.pt
4,../data/img_residential_original/1906.pt
4,../data/img_residential_original/1907.pt
4,../data/img_residential_original/1909.pt
4,../data/img_residential_original/1917.pt
4,../data/img_residential_original/1937.pt
4,../data/img_residential_original/1948.pt
4,../data/img_residential_original/1949.pt
4,../data/img_residential_original/1952.pt
4,../data/img_residential_original/1969.pt
4,../data/img_residential_original/1990.pt
4,../data/img_residential_original/2001.pt
4,../data/img_residential_original/2004.pt
4,../data/img_residential_original/2005.pt
4,../data/img_residential_original/2038.pt
4,../data/img_residential_original/204.pt
4,../data/img_residential_original/2042.pt
4,../data/img_residential_original/2055.pt
4,../data/img_residential_original/2059.pt
4,../data/img_residential_original/2060.pt
4,../data/img_residential_original/2063.pt
4,../data/img_residential_original/207.pt
4,../data/img_residential_original/2071.pt
4,../data/img_residential_original/2078.pt
4,../data/img_residential_original/2086.pt
4,../data/img_residential_original/2088.pt
4,../data/img_residential_original/2089.pt
4,../data/img_residential_original/209.pt
4,../data/img_residential_original/2090.pt
4,../data/img_residential_original/2091.pt
4,../data/img_residential_original/2100.pt
4,../data/img_residential_original/2115.pt
4,../data/img_residential_original/216.pt
4,../data/img_residential_original/223.pt
4,../data/img_residential_original/227.pt
4,../data/img_residential_original/228.pt
4,../data/img_residential_original/236.pt
4,../data/img_residential_original/27.pt
4,../data/img_residential_original/270.pt
4,../data/img_residential_original/272.pt
4,../data/img_residential_original/277.pt
4,../data/img_residential_original/286.pt
4,../data/img_residential_original/287.pt
4,../data/img_residential_original/290.pt
4,../data/img_residential_original/294.pt
4,../data/img_residential_original/299.pt
4,../data/img_residential_original/305.pt
4,../data/img_residential_original/306.pt
4,../data/img_residential_original/308.pt
4,../data/img_residential_original/31.pt
4,../data/img_residential_original/324.pt
4,../data/img_residential_original/326.pt
4,../data/img_residential_original/336.pt
4,../data/img_residential_original/34.pt
4,../data/img_residential_original/346.pt
4,../data/img_residential_original/354.pt
4,../data/img_residential_original/356.pt
4,../data/img_residential_original/357.pt
4,../data/img_residential_original/36.pt
4,../data/img_residential_original/368.pt
4,../data/img_residential_original/370.pt
4,../data/img_residential_original/371.pt
4,../data/img_residential_original/374.pt
4,../data/img_residential_original/376.pt
4,../data/img_residential_original/380.pt
4,../data/img_residential_original/381.pt
4,../data/img_residential_original/382.pt
4,../data/img_residential_original/390.pt
4,../data/img_residential_original/393.pt
4,../data/img_residential_original/397.pt
4,../data/img_residential_original/41.pt
4,../data/img_residential_original/410.pt
4,../data/img_residential_original/415.pt
4,../data/img_residential_original/423.pt
4,../data/img_residential_original/428.pt
4,../data/img_residential_original/430.pt
4,../data/img_residential_original/435.pt
4,../data/img_residential_original/437.pt
4,../data/img_residential_original/451.pt
4,../data/img_residential_original/465.pt
4,../data/img_residential_original/467.pt
4,../data/img_residential_original/469.pt
4,../data/img_residential_original/488.pt
4,../data/img_residential_original/495.pt
4,../data/img_residential_original/499.pt
4,../data/img_residential_original/503.pt
4,../data/img_residential_original/510.pt
4,../data/img_residential_original/516.pt
4,../data/img_residential_original/518.pt
