label,data
11,../data/floorplan_crop/1003.pt
11,../data/floorplan_crop/1007.pt
11,../data/floorplan_crop/1011.pt
11,../data/floorplan_crop/1014.pt
11,../data/floorplan_crop/1016.pt
11,../data/floorplan_crop/1035.pt
11,../data/floorplan_crop/1076.pt
11,../data/floorplan_crop/1085.pt
11,../data/floorplan_crop/1115.pt
11,../data/floorplan_crop/112.pt
11,../data/floorplan_crop/1171.pt
11,../data/floorplan_crop/1189.pt
11,../data/floorplan_crop/1190.pt
11,../data/floorplan_crop/1202.pt
11,../data/floorplan_crop/1206.pt
11,../data/floorplan_crop/1243.pt
11,../data/floorplan_crop/1257.pt
11,../data/floorplan_crop/1264.pt
11,../data/floorplan_crop/1285.pt
11,../data/floorplan_crop/1315.pt
11,../data/floorplan_crop/1329.pt
11,../data/floorplan_crop/1402.pt
11,../data/floorplan_crop/1422.pt
11,../data/floorplan_crop/1464.pt
11,../data/floorplan_crop/1475.pt
11,../data/floorplan_crop/1488.pt
11,../data/floorplan_crop/1490.pt
11,../data/floorplan_crop/1591.pt
11,../data/floorplan_crop/1600.pt
11,../data/floorplan_crop/1645.pt
11,../data/floorplan_crop/1713.pt
11,../data/floorplan_crop/1753.pt
11,../data/floorplan_crop/1778.pt
11,../data/floorplan_crop/1806.pt
11,../data/floorplan_crop/1813.pt
11,../data/floorplan_crop/1820.pt
11,../data/floorplan_crop/1921.pt
11,../data/floorplan_crop/1925.pt
11,../data/floorplan_crop/1944.pt
11,../data/floorplan_crop/1966.pt
11,../data/floorplan_crop/1974.pt
11,../data/floorplan_crop/2002.pt
11,../data/floorplan_crop/2007.pt
11,../data/floorplan_crop/2015.pt
11,../data/floorplan_crop/2035.pt
11,../data/floorplan_crop/2050.pt
11,../data/floorplan_crop/2054.pt
11,../data/floorplan_crop/2057.pt
11,../data/floorplan_crop/209.pt
11,../data/floorplan_crop/2094.pt
11,../data/floorplan_crop/2095.pt
11,../data/floorplan_crop/2102.pt
11,../data/floorplan_crop/2105.pt
11,../data/floorplan_crop/2123.pt
11,../data/floorplan_crop/2182.pt
11,../data/floorplan_crop/2186.pt
11,../data/floorplan_crop/223.pt
11,../data/floorplan_crop/2241.pt
11,../data/floorplan_crop/2293.pt
11,../data/floorplan_crop/2294.pt
11,../data/floorplan_crop/2295.pt
11,../data/floorplan_crop/2308.pt
11,../data/floorplan_crop/2336.pt
11,../data/floorplan_crop/2338.pt
11,../data/floorplan_crop/2374.pt
11,../data/floorplan_crop/2388.pt
11,../data/floorplan_crop/2392.pt
11,../data/floorplan_crop/2396.pt
11,../data/floorplan_crop/24.pt
11,../data/floorplan_crop/2411.pt
11,../data/floorplan_crop/2415.pt
11,../data/floorplan_crop/2418.pt
11,../data/floorplan_crop/2429.pt
11,../data/floorplan_crop/243.pt
11,../data/floorplan_crop/2451.pt
11,../data/floorplan_crop/2463.pt
11,../data/floorplan_crop/2519.pt
11,../data/floorplan_crop/2550.pt
11,../data/floorplan_crop/2588.pt
11,../data/floorplan_crop/2595.pt
11,../data/floorplan_crop/2611.pt
11,../data/floorplan_crop/2623.pt
11,../data/floorplan_crop/2643.pt
11,../data/floorplan_crop/2665.pt
11,../data/floorplan_crop/2719.pt
11,../data/floorplan_crop/2725.pt
11,../data/floorplan_crop/2726.pt
11,../data/floorplan_crop/2730.pt
11,../data/floorplan_crop/277.pt
11,../data/floorplan_crop/442.pt
11,../data/floorplan_crop/475.pt
11,../data/floorplan_crop/477.pt
11,../data/floorplan_crop/552.pt
11,../data/floorplan_crop/558.pt
11,../data/floorplan_crop/567.pt
11,../data/floorplan_crop/572.pt
11,../data/floorplan_crop/633.pt
11,../data/floorplan_crop/635.pt
11,../data/floorplan_crop/649.pt
11,../data/floorplan_crop/654.pt
11,../data/floorplan_crop/680.pt
11,../data/floorplan_crop/702.pt
11,../data/floorplan_crop/707.pt
11,../data/floorplan_crop/75.pt
11,../data/floorplan_crop/760.pt
11,../data/floorplan_crop/780.pt
11,../data/floorplan_crop/791.pt
11,../data/floorplan_crop/824.pt
11,../data/floorplan_crop/828.pt
11,../data/floorplan_crop/856.pt
11,../data/floorplan_crop/858.pt
11,../data/floorplan_crop/879.pt
11,../data/floorplan_crop/9.pt
11,../data/floorplan_crop/911.pt
11,../data/floorplan_crop/932.pt
11,../data/floorplan_crop/935.pt
