label,data
0,../data/img_residential_original/100.pt
0,../data/img_residential_original/1039.pt
0,../data/img_residential_original/1053.pt
0,../data/img_residential_original/1054.pt
0,../data/img_residential_original/108.pt
0,../data/img_residential_original/1097.pt
0,../data/img_residential_original/1105.pt
0,../data/img_residential_original/1122.pt
0,../data/img_residential_original/1124.pt
0,../data/img_residential_original/1154.pt
0,../data/img_residential_original/1161.pt
0,../data/img_residential_original/1192.pt
0,../data/img_residential_original/1194.pt
0,../data/img_residential_original/1257.pt
0,../data/img_residential_original/1259.pt
0,../data/img_residential_original/1263.pt
0,../data/img_residential_original/1304.pt
0,../data/img_residential_original/1319.pt
0,../data/img_residential_original/1341.pt
0,../data/img_residential_original/1358.pt
0,../data/img_residential_original/1361.pt
0,../data/img_residential_original/1379.pt
0,../data/img_residential_original/1388.pt
0,../data/img_residential_original/1391.pt
0,../data/img_residential_original/1437.pt
0,../data/img_residential_original/1440.pt
0,../data/img_residential_original/1446.pt
0,../data/img_residential_original/1451.pt
0,../data/img_residential_original/1470.pt
0,../data/img_residential_original/1476.pt
0,../data/img_residential_original/1483.pt
0,../data/img_residential_original/1491.pt
0,../data/img_residential_original/1492.pt
0,../data/img_residential_original/1493.pt
0,../data/img_residential_original/1495.pt
0,../data/img_residential_original/1504.pt
0,../data/img_residential_original/151.pt
0,../data/img_residential_original/1516.pt
0,../data/img_residential_original/1522.pt
0,../data/img_residential_original/1528.pt
0,../data/img_residential_original/1539.pt
0,../data/img_residential_original/1541.pt
0,../data/img_residential_original/1544.pt
0,../data/img_residential_original/1559.pt
0,../data/img_residential_original/157.pt
0,../data/img_residential_original/1572.pt
0,../data/img_residential_original/1577.pt
0,../data/img_residential_original/1596.pt
0,../data/img_residential_original/1599.pt
0,../data/img_residential_original/1601.pt
0,../data/img_residential_original/1636.pt
0,../data/img_residential_original/1637.pt
0,../data/img_residential_original/1654.pt
0,../data/img_residential_original/166.pt
0,../data/img_residential_original/1660.pt
0,../data/img_residential_original/1661.pt
0,../data/img_residential_original/1699.pt
0,../data/img_residential_original/1713.pt
0,../data/img_residential_original/1743.pt
0,../data/img_residential_original/1745.pt
0,../data/img_residential_original/1763.pt
0,../data/img_residential_original/1784.pt
0,../data/img_residential_original/1788.pt
0,../data/img_residential_original/1797.pt
0,../data/img_residential_original/1806.pt
0,../data/img_residential_original/1817.pt
0,../data/img_residential_original/1819.pt
0,../data/img_residential_original/1826.pt
0,../data/img_residential_original/1831.pt
0,../data/img_residential_original/1832.pt
0,../data/img_residential_original/185.pt
0,../data/img_residential_original/1853.pt
0,../data/img_residential_original/1854.pt
0,../data/img_residential_original/1866.pt
0,../data/img_residential_original/1878.pt
0,../data/img_residential_original/1891.pt
0,../data/img_residential_original/1904.pt
0,../data/img_residential_original/1912.pt
0,../data/img_residential_original/1914.pt
0,../data/img_residential_original/1931.pt
0,../data/img_residential_original/1932.pt
0,../data/img_residential_original/1939.pt
0,../data/img_residential_original/1954.pt
0,../data/img_residential_original/1955.pt
0,../data/img_residential_original/196.pt
0,../data/img_residential_original/1965.pt
0,../data/img_residential_original/198.pt
0,../data/img_residential_original/1991.pt
0,../data/img_residential_original/1994.pt
0,../data/img_residential_original/1996.pt
0,../data/img_residential_original/2016.pt
0,../data/img_residential_original/202.pt
0,../data/img_residential_original/2031.pt
0,../data/img_residential_original/2054.pt
0,../data/img_residential_original/2076.pt
0,../data/img_residential_original/2079.pt
0,../data/img_residential_original/2084.pt
0,../data/img_residential_original/2085.pt
0,../data/img_residential_original/2102.pt
0,../data/img_residential_original/2103.pt
0,../data/img_residential_original/2105.pt
0,../data/img_residential_original/2108.pt
0,../data/img_residential_original/2111.pt
0,../data/img_residential_original/2112.pt
0,../data/img_residential_original/2119.pt
0,../data/img_residential_original/2136.pt
0,../data/img_residential_original/2137.pt
0,../data/img_residential_original/218.pt
0,../data/img_residential_original/269.pt
