label,data
13,../data/floorplan_crop/1013.pt
13,../data/floorplan_crop/103.pt
13,../data/floorplan_crop/1070.pt
13,../data/floorplan_crop/108.pt
13,../data/floorplan_crop/111.pt
13,../data/floorplan_crop/12.pt
13,../data/floorplan_crop/1217.pt
13,../data/floorplan_crop/1218.pt
13,../data/floorplan_crop/1366.pt
13,../data/floorplan_crop/1432.pt
13,../data/floorplan_crop/1540.pt
13,../data/floorplan_crop/1584.pt
13,../data/floorplan_crop/1602.pt
13,../data/floorplan_crop/1624.pt
13,../data/floorplan_crop/1662.pt
13,../data/floorplan_crop/1691.pt
13,../data/floorplan_crop/1869.pt
13,../data/floorplan_crop/1879.pt
13,../data/floorplan_crop/1888.pt
13,../data/floorplan_crop/1924.pt
13,../data/floorplan_crop/1945.pt
13,../data/floorplan_crop/2150.pt
13,../data/floorplan_crop/2266.pt
13,../data/floorplan_crop/2377.pt
13,../data/floorplan_crop/2379.pt
13,../data/floorplan_crop/2390.pt
13,../data/floorplan_crop/2434.pt
13,../data/floorplan_crop/2517.pt
13,../data/floorplan_crop/2690.pt
13,../data/floorplan_crop/294.pt
13,../data/floorplan_crop/392.pt
13,../data/floorplan_crop/493.pt
13,../data/floorplan_crop/534.pt
13,../data/floorplan_crop/537.pt
13,../data/floorplan_crop/642.pt
13,../data/floorplan_crop/671.pt
13,../data/floorplan_crop/834.pt
