label,data
4,../data/img_residential_original/1013.pt
4,../data/img_residential_original/103.pt
4,../data/img_residential_original/104.pt
4,../data/img_residential_original/105.pt
4,../data/img_residential_original/1051.pt
4,../data/img_residential_original/1056.pt
4,../data/img_residential_original/1057.pt
4,../data/img_residential_original/106.pt
4,../data/img_residential_original/1073.pt
4,../data/img_residential_original/1088.pt
4,../data/img_residential_original/109.pt
4,../data/img_residential_original/1101.pt
4,../data/img_residential_original/111.pt
4,../data/img_residential_original/1117.pt
4,../data/img_residential_original/1126.pt
4,../data/img_residential_original/113.pt
4,../data/img_residential_original/1131.pt
4,../data/img_residential_original/1134.pt
4,../data/img_residential_original/114.pt
4,../data/img_residential_original/1140.pt
4,../data/img_residential_original/1160.pt
4,../data/img_residential_original/1168.pt
4,../data/img_residential_original/117.pt
4,../data/img_residential_original/1170.pt
4,../data/img_residential_original/1182.pt
4,../data/img_residential_original/1183.pt
4,../data/img_residential_original/119.pt
4,../data/img_residential_original/1203.pt
4,../data/img_residential_original/1206.pt
4,../data/img_residential_original/1220.pt
4,../data/img_residential_original/1222.pt
4,../data/img_residential_original/1227.pt
4,../data/img_residential_original/1234.pt
4,../data/img_residential_original/1249.pt
4,../data/img_residential_original/1251.pt
4,../data/img_residential_original/1294.pt
4,../data/img_residential_original/1315.pt
4,../data/img_residential_original/1321.pt
4,../data/img_residential_original/1327.pt
4,../data/img_residential_original/1344.pt
4,../data/img_residential_original/1346.pt
4,../data/img_residential_original/1365.pt
4,../data/img_residential_original/1367.pt
4,../data/img_residential_original/1368.pt
4,../data/img_residential_original/1376.pt
4,../data/img_residential_original/1390.pt
4,../data/img_residential_original/1395.pt
4,../data/img_residential_original/1396.pt
4,../data/img_residential_original/1403.pt
4,../data/img_residential_original/1414.pt
4,../data/img_residential_original/1427.pt
4,../data/img_residential_original/1448.pt
4,../data/img_residential_original/1488.pt
4,../data/img_residential_original/1497.pt
4,../data/img_residential_original/150.pt
4,../data/img_residential_original/1505.pt
4,../data/img_residential_original/1510.pt
