label,data
3,../data/img_residential_original/1.pt
3,../data/img_residential_original/1000.pt
3,../data/img_residential_original/1002.pt
3,../data/img_residential_original/1004.pt
3,../data/img_residential_original/1009.pt
3,../data/img_residential_original/1010.pt
3,../data/img_residential_original/1014.pt
3,../data/img_residential_original/1016.pt
3,../data/img_residential_original/1029.pt
3,../data/img_residential_original/1030.pt
3,../data/img_residential_original/1031.pt
3,../data/img_residential_original/1034.pt
3,../data/img_residential_original/1040.pt
3,../data/img_residential_original/1045.pt
3,../data/img_residential_original/1047.pt
3,../data/img_residential_original/1052.pt
3,../data/img_residential_original/1060.pt
3,../data/img_residential_original/1061.pt
3,../data/img_residential_original/1062.pt
3,../data/img_residential_original/1066.pt
3,../data/img_residential_original/1067.pt
3,../data/img_residential_original/1069.pt
3,../data/img_residential_original/1070.pt
3,../data/img_residential_original/1075.pt
3,../data/img_residential_original/1076.pt
3,../data/img_residential_original/1078.pt
3,../data/img_residential_original/1083.pt
3,../data/img_residential_original/1086.pt
3,../data/img_residential_original/1090.pt
3,../data/img_residential_original/1092.pt
3,../data/img_residential_original/1093.pt
3,../data/img_residential_original/1094.pt
3,../data/img_residential_original/1095.pt
3,../data/img_residential_original/1096.pt
3,../data/img_residential_original/1099.pt
3,../data/img_residential_original/11.pt
3,../data/img_residential_original/1100.pt
3,../data/img_residential_original/1107.pt
3,../data/img_residential_original/1108.pt
3,../data/img_residential_original/1112.pt
3,../data/img_residential_original/1115.pt
3,../data/img_residential_original/1118.pt
3,../data/img_residential_original/1119.pt
3,../data/img_residential_original/1120.pt
3,../data/img_residential_original/1127.pt
3,../data/img_residential_original/1137.pt
3,../data/img_residential_original/1138.pt
3,../data/img_residential_original/1139.pt
3,../data/img_residential_original/1147.pt
3,../data/img_residential_original/1149.pt
3,../data/img_residential_original/1150.pt
3,../data/img_residential_original/1151.pt
3,../data/img_residential_original/1153.pt
3,../data/img_residential_original/1155.pt
3,../data/img_residential_original/1156.pt
3,../data/img_residential_original/1167.pt
3,../data/img_residential_original/1169.pt
3,../data/img_residential_original/1175.pt
3,../data/img_residential_original/1177.pt
3,../data/img_residential_original/120.pt
3,../data/img_residential_original/1207.pt
3,../data/img_residential_original/1210.pt
3,../data/img_residential_original/1211.pt
3,../data/img_residential_original/1213.pt
3,../data/img_residential_original/1215.pt
3,../data/img_residential_original/1218.pt
3,../data/img_residential_original/1219.pt
3,../data/img_residential_original/1224.pt
3,../data/img_residential_original/1228.pt
3,../data/img_residential_original/1230.pt
3,../data/img_residential_original/1232.pt
3,../data/img_residential_original/1233.pt
