label,data
13,../data/floorplan_crop/1124.pt
13,../data/floorplan_crop/1141.pt
13,../data/floorplan_crop/1204.pt
13,../data/floorplan_crop/1440.pt
13,../data/floorplan_crop/1551.pt
13,../data/floorplan_crop/1628.pt
13,../data/floorplan_crop/1805.pt
13,../data/floorplan_crop/1811.pt
13,../data/floorplan_crop/1819.pt
13,../data/floorplan_crop/1835.pt
13,../data/floorplan_crop/1939.pt
13,../data/floorplan_crop/2165.pt
13,../data/floorplan_crop/2166.pt
13,../data/floorplan_crop/2170.pt
13,../data/floorplan_crop/2211.pt
13,../data/floorplan_crop/2311.pt
13,../data/floorplan_crop/2329.pt
13,../data/floorplan_crop/2370.pt
13,../data/floorplan_crop/2462.pt
13,../data/floorplan_crop/2468.pt
13,../data/floorplan_crop/2598.pt
13,../data/floorplan_crop/2607.pt
13,../data/floorplan_crop/2649.pt
13,../data/floorplan_crop/2652.pt
13,../data/floorplan_crop/27.pt
13,../data/floorplan_crop/2708.pt
13,../data/floorplan_crop/2711.pt
13,../data/floorplan_crop/2728.pt
13,../data/floorplan_crop/2734.pt
13,../data/floorplan_crop/2735.pt
13,../data/floorplan_crop/33.pt
13,../data/floorplan_crop/35.pt
13,../data/floorplan_crop/37.pt
13,../data/floorplan_crop/500.pt
13,../data/floorplan_crop/504.pt
13,../data/floorplan_crop/569.pt
13,../data/floorplan_crop/580.pt
13,../data/floorplan_crop/660.pt
13,../data/floorplan_crop/735.pt
13,../data/floorplan_crop/803.pt
13,../data/floorplan_crop/846.pt
13,../data/floorplan_crop/853.pt
13,../data/floorplan_crop/92.pt
13,../data/floorplan_crop/931.pt
13,../data/floorplan_crop/968.pt
