label,data
12,../data/floorplan_crop/1008.pt
12,../data/floorplan_crop/1039.pt
12,../data/floorplan_crop/1041.pt
12,../data/floorplan_crop/1073.pt
12,../data/floorplan_crop/1075.pt
12,../data/floorplan_crop/1077.pt
12,../data/floorplan_crop/1078.pt
12,../data/floorplan_crop/1081.pt
12,../data/floorplan_crop/1083.pt
12,../data/floorplan_crop/1123.pt
12,../data/floorplan_crop/1128.pt
12,../data/floorplan_crop/1129.pt
12,../data/floorplan_crop/1160.pt
12,../data/floorplan_crop/1163.pt
12,../data/floorplan_crop/117.pt
12,../data/floorplan_crop/118.pt
12,../data/floorplan_crop/1184.pt
12,../data/floorplan_crop/119.pt
12,../data/floorplan_crop/1198.pt
12,../data/floorplan_crop/1207.pt
12,../data/floorplan_crop/1208.pt
12,../data/floorplan_crop/1219.pt
12,../data/floorplan_crop/1229.pt
12,../data/floorplan_crop/1234.pt
12,../data/floorplan_crop/1248.pt
12,../data/floorplan_crop/1255.pt
12,../data/floorplan_crop/126.pt
12,../data/floorplan_crop/1260.pt
12,../data/floorplan_crop/1263.pt
12,../data/floorplan_crop/1268.pt
12,../data/floorplan_crop/1270.pt
12,../data/floorplan_crop/1271.pt
12,../data/floorplan_crop/1276.pt
12,../data/floorplan_crop/1278.pt
12,../data/floorplan_crop/1287.pt
12,../data/floorplan_crop/1298.pt
12,../data/floorplan_crop/1299.pt
12,../data/floorplan_crop/1301.pt
12,../data/floorplan_crop/1308.pt
12,../data/floorplan_crop/1309.pt
12,../data/floorplan_crop/1311.pt
12,../data/floorplan_crop/1312.pt
12,../data/floorplan_crop/1314.pt
12,../data/floorplan_crop/1325.pt
12,../data/floorplan_crop/1327.pt
12,../data/floorplan_crop/1333.pt
12,../data/floorplan_crop/1338.pt
12,../data/floorplan_crop/1344.pt
12,../data/floorplan_crop/1346.pt
12,../data/floorplan_crop/1348.pt
12,../data/floorplan_crop/1355.pt
12,../data/floorplan_crop/1358.pt
12,../data/floorplan_crop/1359.pt
12,../data/floorplan_crop/1363.pt
12,../data/floorplan_crop/1371.pt
12,../data/floorplan_crop/1380.pt
12,../data/floorplan_crop/1394.pt
12,../data/floorplan_crop/1397.pt
12,../data/floorplan_crop/1412.pt
12,../data/floorplan_crop/1420.pt
12,../data/floorplan_crop/1445.pt
12,../data/floorplan_crop/1448.pt
12,../data/floorplan_crop/1469.pt
12,../data/floorplan_crop/1509.pt
12,../data/floorplan_crop/1534.pt
12,../data/floorplan_crop/1541.pt
12,../data/floorplan_crop/1542.pt
12,../data/floorplan_crop/1553.pt
12,../data/floorplan_crop/1562.pt
12,../data/floorplan_crop/1571.pt
12,../data/floorplan_crop/1590.pt
12,../data/floorplan_crop/1596.pt
12,../data/floorplan_crop/1627.pt
12,../data/floorplan_crop/1648.pt
12,../data/floorplan_crop/165.pt
12,../data/floorplan_crop/1658.pt
12,../data/floorplan_crop/1717.pt
12,../data/floorplan_crop/1719.pt
12,../data/floorplan_crop/172.pt
12,../data/floorplan_crop/1772.pt
12,../data/floorplan_crop/1823.pt
12,../data/floorplan_crop/1853.pt
12,../data/floorplan_crop/1980.pt
12,../data/floorplan_crop/2012.pt
12,../data/floorplan_crop/2030.pt
12,../data/floorplan_crop/2037.pt
12,../data/floorplan_crop/2039.pt
12,../data/floorplan_crop/2042.pt
12,../data/floorplan_crop/2051.pt
12,../data/floorplan_crop/2064.pt
12,../data/floorplan_crop/2093.pt
12,../data/floorplan_crop/2135.pt
12,../data/floorplan_crop/214.pt
12,../data/floorplan_crop/2144.pt
12,../data/floorplan_crop/2161.pt
12,../data/floorplan_crop/218.pt
12,../data/floorplan_crop/2196.pt
12,../data/floorplan_crop/2200.pt
12,../data/floorplan_crop/2232.pt
12,../data/floorplan_crop/2235.pt
12,../data/floorplan_crop/2243.pt
12,../data/floorplan_crop/2246.pt
12,../data/floorplan_crop/2247.pt
12,../data/floorplan_crop/2248.pt
12,../data/floorplan_crop/2249.pt
12,../data/floorplan_crop/2250.pt
12,../data/floorplan_crop/2255.pt
12,../data/floorplan_crop/2257.pt
12,../data/floorplan_crop/2264.pt
12,../data/floorplan_crop/2276.pt
12,../data/floorplan_crop/2278.pt
12,../data/floorplan_crop/2284.pt
12,../data/floorplan_crop/2289.pt
12,../data/floorplan_crop/2309.pt
12,../data/floorplan_crop/2324.pt
12,../data/floorplan_crop/2326.pt
12,../data/floorplan_crop/2332.pt
12,../data/floorplan_crop/2334.pt
12,../data/floorplan_crop/2335.pt
12,../data/floorplan_crop/2372.pt
12,../data/floorplan_crop/2373.pt
12,../data/floorplan_crop/2380.pt
12,../data/floorplan_crop/2381.pt
12,../data/floorplan_crop/2391.pt
12,../data/floorplan_crop/2435.pt
12,../data/floorplan_crop/2441.pt
12,../data/floorplan_crop/2443.pt
12,../data/floorplan_crop/2444.pt
12,../data/floorplan_crop/2445.pt
12,../data/floorplan_crop/2447.pt
12,../data/floorplan_crop/2450.pt
12,../data/floorplan_crop/2452.pt
12,../data/floorplan_crop/2464.pt
12,../data/floorplan_crop/2465.pt
12,../data/floorplan_crop/2476.pt
12,../data/floorplan_crop/2478.pt
12,../data/floorplan_crop/2482.pt
12,../data/floorplan_crop/2483.pt
12,../data/floorplan_crop/2488.pt
12,../data/floorplan_crop/251.pt
12,../data/floorplan_crop/2520.pt
12,../data/floorplan_crop/2538.pt
12,../data/floorplan_crop/254.pt
12,../data/floorplan_crop/256.pt
12,../data/floorplan_crop/2567.pt
12,../data/floorplan_crop/2602.pt
12,../data/floorplan_crop/2609.pt
12,../data/floorplan_crop/2637.pt
12,../data/floorplan_crop/2640.pt
12,../data/floorplan_crop/2687.pt
12,../data/floorplan_crop/2699.pt
12,../data/floorplan_crop/2704.pt
12,../data/floorplan_crop/2707.pt
12,../data/floorplan_crop/2709.pt
12,../data/floorplan_crop/299.pt
12,../data/floorplan_crop/300.pt
12,../data/floorplan_crop/321.pt
12,../data/floorplan_crop/34.pt
12,../data/floorplan_crop/359.pt
12,../data/floorplan_crop/36.pt
12,../data/floorplan_crop/365.pt
12,../data/floorplan_crop/387.pt
12,../data/floorplan_crop/400.pt
12,../data/floorplan_crop/401.pt
12,../data/floorplan_crop/403.pt
12,../data/floorplan_crop/406.pt
12,../data/floorplan_crop/408.pt
12,../data/floorplan_crop/411.pt
12,../data/floorplan_crop/412.pt
12,../data/floorplan_crop/425.pt
12,../data/floorplan_crop/428.pt
12,../data/floorplan_crop/43.pt
12,../data/floorplan_crop/430.pt
12,../data/floorplan_crop/435.pt
12,../data/floorplan_crop/438.pt
12,../data/floorplan_crop/439.pt
12,../data/floorplan_crop/444.pt
12,../data/floorplan_crop/445.pt
12,../data/floorplan_crop/449.pt
12,../data/floorplan_crop/45.pt
12,../data/floorplan_crop/455.pt
12,../data/floorplan_crop/460.pt
12,../data/floorplan_crop/47.pt
12,../data/floorplan_crop/482.pt
12,../data/floorplan_crop/502.pt
12,../data/floorplan_crop/51.pt
12,../data/floorplan_crop/520.pt
12,../data/floorplan_crop/523.pt
12,../data/floorplan_crop/542.pt
12,../data/floorplan_crop/545.pt
12,../data/floorplan_crop/548.pt
12,../data/floorplan_crop/559.pt
12,../data/floorplan_crop/570.pt
12,../data/floorplan_crop/575.pt
12,../data/floorplan_crop/576.pt
12,../data/floorplan_crop/578.pt
12,../data/floorplan_crop/581.pt
12,../data/floorplan_crop/585.pt
12,../data/floorplan_crop/590.pt
12,../data/floorplan_crop/600.pt
12,../data/floorplan_crop/607.pt
12,../data/floorplan_crop/612.pt
12,../data/floorplan_crop/619.pt
12,../data/floorplan_crop/625.pt
12,../data/floorplan_crop/626.pt
12,../data/floorplan_crop/663.pt
12,../data/floorplan_crop/668.pt
12,../data/floorplan_crop/676.pt
12,../data/floorplan_crop/688.pt
12,../data/floorplan_crop/690.pt
12,../data/floorplan_crop/692.pt
12,../data/floorplan_crop/697.pt
12,../data/floorplan_crop/77.pt
12,../data/floorplan_crop/789.pt
12,../data/floorplan_crop/79.pt
12,../data/floorplan_crop/8.pt
12,../data/floorplan_crop/806.pt
12,../data/floorplan_crop/827.pt
12,../data/floorplan_crop/829.pt
12,../data/floorplan_crop/835.pt
12,../data/floorplan_crop/85.pt
12,../data/floorplan_crop/866.pt
12,../data/floorplan_crop/869.pt
12,../data/floorplan_crop/872.pt
12,../data/floorplan_crop/883.pt
12,../data/floorplan_crop/906.pt
12,../data/floorplan_crop/920.pt
12,../data/floorplan_crop/925.pt
12,../data/floorplan_crop/955.pt
12,../data/floorplan_crop/963.pt
12,../data/floorplan_crop/971.pt
12,../data/floorplan_crop/975.pt
12,../data/floorplan_crop/984.pt
