label,data
9,../data/floorplan_crop/31.pt
9,../data/floorplan_crop/159.pt
9,../data/floorplan_crop/167.pt
9,../data/floorplan_crop/186.pt
9,../data/floorplan_crop/377.pt
9,../data/floorplan_crop/426.pt
9,../data/floorplan_crop/538.pt
9,../data/floorplan_crop/620.pt
9,../data/floorplan_crop/726.pt
9,../data/floorplan_crop/730.pt
9,../data/floorplan_crop/763.pt
9,../data/floorplan_crop/819.pt
9,../data/floorplan_crop/822.pt
9,../data/floorplan_crop/860.pt
9,../data/floorplan_crop/964.pt
9,../data/floorplan_crop/967.pt
9,../data/floorplan_crop/968.pt
9,../data/floorplan_crop/986.pt
9,../data/floorplan_crop/1000.pt
9,../data/floorplan_crop/1027.pt
9,../data/floorplan_crop/1124.pt
9,../data/floorplan_crop/1127.pt
9,../data/floorplan_crop/1448.pt
9,../data/floorplan_crop/2561.pt
9,../data/floorplan_crop/2638.pt
