label,data
0,../data/data_root/data00/10001.pt
0,../data/data_root/data00/10002.pt
0,../data/data_root/data00/10003.pt
0,../data/data_root/data00/10005.pt
0,../data/data_root/data00/10007.pt
0,../data/data_root/data00/10008.pt
0,../data/data_root/data00/10013.pt
0,../data/data_root/data00/10016.pt
0,../data/data_root/data00/10017.pt
0,../data/data_root/data00/10018.pt
0,../data/data_root/data00/10021.pt
0,../data/data_root/data00/10035.pt
0,../data/data_root/data00/10036.pt
0,../data/data_root/data00/10037.pt
0,../data/data_root/data00/10038.pt
0,../data/data_root/data00/10045.pt
0,../data/data_root/data00/10056.pt
0,../data/data_root/data00/10059.pt
0,../data/data_root/data00/1006.pt
0,../data/data_root/data00/10060.pt
0,../data/data_root/data00/10073.pt
0,../data/data_root/data00/10075.pt
0,../data/data_root/data00/10076.pt
0,../data/data_root/data00/10077.pt
0,../data/data_root/data00/10079.pt
0,../data/data_root/data00/10083.pt
0,../data/data_root/data00/10085.pt
0,../data/data_root/data00/1009.pt
0,../data/data_root/data00/10094.pt
0,../data/data_root/data00/10098.pt
0,../data/data_root/data00/10101.pt
0,../data/data_root/data00/10103.pt
0,../data/data_root/data00/10104.pt
0,../data/data_root/data00/10108.pt
0,../data/data_root/data00/10116.pt
0,../data/data_root/data00/10124.pt
0,../data/data_root/data00/10126.pt
0,../data/data_root/data00/10127.pt
0,../data/data_root/data00/10134.pt
0,../data/data_root/data00/10135.pt
0,../data/data_root/data00/10143.pt
0,../data/data_root/data00/10144.pt
0,../data/data_root/data00/10146.pt
0,../data/data_root/data00/10147.pt
0,../data/data_root/data00/10149.pt
0,../data/data_root/data00/10152.pt
0,../data/data_root/data00/10155.pt
0,../data/data_root/data00/10159.pt
0,../data/data_root/data00/1016.pt
0,../data/data_root/data00/10163.pt
0,../data/data_root/data00/10168.pt
0,../data/data_root/data00/10169.pt
0,../data/data_root/data00/10171.pt
0,../data/data_root/data00/10172.pt
0,../data/data_root/data00/10173.pt
0,../data/data_root/data00/10186.pt
0,../data/data_root/data00/10189.pt
0,../data/data_root/data00/10193.pt
0,../data/data_root/data00/1020.pt
0,../data/data_root/data00/10200.pt
0,../data/data_root/data00/10203.pt
0,../data/data_root/data00/10206.pt
0,../data/data_root/data00/10207.pt
0,../data/data_root/data00/10208.pt
0,../data/data_root/data00/10211.pt
0,../data/data_root/data00/10212.pt
0,../data/data_root/data00/10213.pt
0,../data/data_root/data00/10214.pt
0,../data/data_root/data00/10215.pt
0,../data/data_root/data00/10216.pt
0,../data/data_root/data00/10217.pt
0,../data/data_root/data00/10218.pt
0,../data/data_root/data00/10219.pt
0,../data/data_root/data00/10220.pt
0,../data/data_root/data00/10221.pt
0,../data/data_root/data00/10222.pt
0,../data/data_root/data00/10224.pt
0,../data/data_root/data00/10225.pt
0,../data/data_root/data00/10228.pt
0,../data/data_root/data00/10233.pt
0,../data/data_root/data00/10235.pt
0,../data/data_root/data00/10236.pt
0,../data/data_root/data00/10239.pt
0,../data/data_root/data00/1024.pt
0,../data/data_root/data00/10241.pt
0,../data/data_root/data00/10242.pt
0,../data/data_root/data00/10245.pt
0,../data/data_root/data00/10246.pt
0,../data/data_root/data00/10248.pt
0,../data/data_root/data00/10251.pt
0,../data/data_root/data00/10260.pt
0,../data/data_root/data00/10262.pt
0,../data/data_root/data00/10270.pt
0,../data/data_root/data00/10273.pt
0,../data/data_root/data00/10276.pt
0,../data/data_root/data00/10277.pt
0,../data/data_root/data00/10278.pt
0,../data/data_root/data00/10279.pt
0,../data/data_root/data00/10280.pt
0,../data/data_root/data00/10282.pt
0,../data/data_root/data00/10284.pt
0,../data/data_root/data00/10286.pt
0,../data/data_root/data00/10288.pt
0,../data/data_root/data00/10289.pt
0,../data/data_root/data00/10290.pt
0,../data/data_root/data00/10295.pt
0,../data/data_root/data00/10299.pt
0,../data/data_root/data00/10300.pt
0,../data/data_root/data00/10301.pt
0,../data/data_root/data00/10303.pt
0,../data/data_root/data00/10305.pt
0,../data/data_root/data00/10306.pt
0,../data/data_root/data00/10307.pt
0,../data/data_root/data00/10308.pt
0,../data/data_root/data00/10309.pt
0,../data/data_root/data00/10310.pt
0,../data/data_root/data00/10311.pt
0,../data/data_root/data00/10313.pt
0,../data/data_root/data00/10315.pt
0,../data/data_root/data00/10316.pt
0,../data/data_root/data00/10318.pt
0,../data/data_root/data00/10321.pt
0,../data/data_root/data00/10322.pt
0,../data/data_root/data00/10324.pt
0,../data/data_root/data00/10325.pt
0,../data/data_root/data00/10326.pt
0,../data/data_root/data00/10327.pt
0,../data/data_root/data00/10329.pt
0,../data/data_root/data00/10330.pt
0,../data/data_root/data00/10332.pt
0,../data/data_root/data00/10337.pt
0,../data/data_root/data00/10338.pt
0,../data/data_root/data00/10340.pt
0,../data/data_root/data00/10343.pt
0,../data/data_root/data00/10345.pt
0,../data/data_root/data00/10346.pt
0,../data/data_root/data00/10351.pt
0,../data/data_root/data00/10352.pt
0,../data/data_root/data00/10353.pt
0,../data/data_root/data00/10354.pt
0,../data/data_root/data00/10355.pt
0,../data/data_root/data00/10356.pt
0,../data/data_root/data00/10357.pt
0,../data/data_root/data00/10358.pt
0,../data/data_root/data00/10359.pt
0,../data/data_root/data00/10360.pt
0,../data/data_root/data00/10364.pt
0,../data/data_root/data00/10366.pt
0,../data/data_root/data00/10371.pt
0,../data/data_root/data00/10379.pt
0,../data/data_root/data00/10385.pt
0,../data/data_root/data00/10391.pt
0,../data/data_root/data00/10392.pt
0,../data/data_root/data00/10393.pt
0,../data/data_root/data00/10394.pt
0,../data/data_root/data00/10396.pt
0,../data/data_root/data00/10397.pt
0,../data/data_root/data00/10399.pt
0,../data/data_root/data00/10400.pt
0,../data/data_root/data00/10401.pt
0,../data/data_root/data00/10402.pt
0,../data/data_root/data00/10403.pt
0,../data/data_root/data00/10405.pt
0,../data/data_root/data00/10407.pt
0,../data/data_root/data00/10408.pt
0,../data/data_root/data00/10409.pt
0,../data/data_root/data00/10412.pt
0,../data/data_root/data00/10413.pt
0,../data/data_root/data00/10415.pt
0,../data/data_root/data00/10418.pt
0,../data/data_root/data00/10419.pt
0,../data/data_root/data00/10420.pt
0,../data/data_root/data00/10421.pt
0,../data/data_root/data00/10423.pt
0,../data/data_root/data00/10424.pt
0,../data/data_root/data00/10427.pt
0,../data/data_root/data00/10431.pt
0,../data/data_root/data00/10432.pt
0,../data/data_root/data00/10433.pt
0,../data/data_root/data00/10434.pt
0,../data/data_root/data00/10435.pt
0,../data/data_root/data00/10437.pt
0,../data/data_root/data00/10438.pt
0,../data/data_root/data00/10440.pt
0,../data/data_root/data00/10441.pt
0,../data/data_root/data00/10442.pt
0,../data/data_root/data00/10451.pt
0,../data/data_root/data00/10453.pt
0,../data/data_root/data00/10454.pt
0,../data/data_root/data00/10455.pt
0,../data/data_root/data00/10456.pt
0,../data/data_root/data00/10457.pt
0,../data/data_root/data00/10461.pt
0,../data/data_root/data00/10463.pt
0,../data/data_root/data00/10464.pt
0,../data/data_root/data00/10465.pt
0,../data/data_root/data00/10466.pt
0,../data/data_root/data00/10467.pt
0,../data/data_root/data00/10468.pt
0,../data/data_root/data00/10470.pt
0,../data/data_root/data00/10472.pt
0,../data/data_root/data00/10474.pt
0,../data/data_root/data00/10475.pt
0,../data/data_root/data00/10477.pt
0,../data/data_root/data00/10478.pt
0,../data/data_root/data00/10481.pt
0,../data/data_root/data00/10484.pt
0,../data/data_root/data00/10488.pt
0,../data/data_root/data00/10489.pt
0,../data/data_root/data00/10490.pt
0,../data/data_root/data00/10494.pt
0,../data/data_root/data00/10495.pt
0,../data/data_root/data00/10497.pt
0,../data/data_root/data00/10498.pt
0,../data/data_root/data00/10499.pt
0,../data/data_root/data00/10502.pt
0,../data/data_root/data00/10503.pt
0,../data/data_root/data00/10504.pt
0,../data/data_root/data00/10505.pt
0,../data/data_root/data00/10506.pt
0,../data/data_root/data00/10509.pt
0,../data/data_root/data00/10516.pt
0,../data/data_root/data00/10520.pt
0,../data/data_root/data00/10521.pt
0,../data/data_root/data00/10522.pt
0,../data/data_root/data00/10523.pt
0,../data/data_root/data00/10525.pt
0,../data/data_root/data00/10527.pt
0,../data/data_root/data00/10531.pt
0,../data/data_root/data00/10532.pt
0,../data/data_root/data00/10537.pt
0,../data/data_root/data00/10538.pt
0,../data/data_root/data00/10544.pt
0,../data/data_root/data00/10550.pt
0,../data/data_root/data00/10551.pt
0,../data/data_root/data00/10552.pt
0,../data/data_root/data00/10553.pt
0,../data/data_root/data00/10555.pt
0,../data/data_root/data00/10556.pt
0,../data/data_root/data00/10557.pt
0,../data/data_root/data00/10558.pt
0,../data/data_root/data00/10559.pt
0,../data/data_root/data00/10560.pt
0,../data/data_root/data00/10561.pt
0,../data/data_root/data00/10562.pt
0,../data/data_root/data00/10564.pt
0,../data/data_root/data00/10565.pt
0,../data/data_root/data00/10566.pt
0,../data/data_root/data00/10567.pt
0,../data/data_root/data00/10569.pt
0,../data/data_root/data00/10571.pt
0,../data/data_root/data00/10572.pt
0,../data/data_root/data00/10575.pt
0,../data/data_root/data00/10579.pt
0,../data/data_root/data00/10580.pt
0,../data/data_root/data00/10581.pt
0,../data/data_root/data00/10593.pt
0,../data/data_root/data00/10595.pt
0,../data/data_root/data00/10596.pt
0,../data/data_root/data00/10599.pt
0,../data/data_root/data00/10601.pt
0,../data/data_root/data00/10602.pt
0,../data/data_root/data00/10605.pt
0,../data/data_root/data00/10608.pt
0,../data/data_root/data00/10610.pt
0,../data/data_root/data00/10611.pt
0,../data/data_root/data00/10612.pt
0,../data/data_root/data00/10614.pt
0,../data/data_root/data00/10615.pt
0,../data/data_root/data00/10616.pt
0,../data/data_root/data00/10617.pt
0,../data/data_root/data00/10618.pt
0,../data/data_root/data00/10620.pt
0,../data/data_root/data00/10621.pt
0,../data/data_root/data00/10625.pt
0,../data/data_root/data00/10626.pt
0,../data/data_root/data00/10627.pt
0,../data/data_root/data00/10628.pt
0,../data/data_root/data00/10632.pt
0,../data/data_root/data00/10639.pt
0,../data/data_root/data00/10641.pt
0,../data/data_root/data00/10642.pt
0,../data/data_root/data00/10646.pt
0,../data/data_root/data00/10648.pt
0,../data/data_root/data00/10649.pt
0,../data/data_root/data00/10650.pt
0,../data/data_root/data00/10654.pt
0,../data/data_root/data00/10656.pt
0,../data/data_root/data00/10657.pt
0,../data/data_root/data00/10658.pt
0,../data/data_root/data00/10659.pt
0,../data/data_root/data00/10663.pt
0,../data/data_root/data00/10664.pt
0,../data/data_root/data00/10668.pt
0,../data/data_root/data00/10669.pt
0,../data/data_root/data00/10670.pt
0,../data/data_root/data00/10671.pt
0,../data/data_root/data00/10672.pt
0,../data/data_root/data00/10673.pt
0,../data/data_root/data00/10675.pt
0,../data/data_root/data00/10676.pt
0,../data/data_root/data00/10678.pt
0,../data/data_root/data00/10680.pt
0,../data/data_root/data00/10681.pt
0,../data/data_root/data00/10683.pt
0,../data/data_root/data00/10685.pt
0,../data/data_root/data00/10687.pt
0,../data/data_root/data00/10688.pt
0,../data/data_root/data00/10689.pt
0,../data/data_root/data00/10690.pt
0,../data/data_root/data00/10692.pt
0,../data/data_root/data00/10693.pt
0,../data/data_root/data00/10696.pt
0,../data/data_root/data00/10697.pt
0,../data/data_root/data00/10699.pt
0,../data/data_root/data00/10707.pt
0,../data/data_root/data00/10714.pt
0,../data/data_root/data00/10718.pt
0,../data/data_root/data00/10719.pt
0,../data/data_root/data00/10720.pt
0,../data/data_root/data00/10721.pt
0,../data/data_root/data00/10722.pt
0,../data/data_root/data00/10725.pt
0,../data/data_root/data00/10730.pt
0,../data/data_root/data00/10731.pt
0,../data/data_root/data00/10732.pt
0,../data/data_root/data00/10733.pt
0,../data/data_root/data00/10734.pt
0,../data/data_root/data00/10735.pt
0,../data/data_root/data00/10736.pt
0,../data/data_root/data00/10737.pt
0,../data/data_root/data00/10743.pt
0,../data/data_root/data00/10747.pt
0,../data/data_root/data00/10750.pt
0,../data/data_root/data00/10751.pt
0,../data/data_root/data00/10752.pt
0,../data/data_root/data00/10754.pt
0,../data/data_root/data00/10757.pt
0,../data/data_root/data00/10758.pt
0,../data/data_root/data00/10759.pt
0,../data/data_root/data00/10761.pt
0,../data/data_root/data00/10765.pt
0,../data/data_root/data00/10769.pt
0,../data/data_root/data00/10773.pt
0,../data/data_root/data00/10775.pt
0,../data/data_root/data00/10776.pt
0,../data/data_root/data00/10783.pt
0,../data/data_root/data00/10788.pt
0,../data/data_root/data00/10792.pt
0,../data/data_root/data00/10794.pt
0,../data/data_root/data00/10795.pt
0,../data/data_root/data00/10796.pt
0,../data/data_root/data00/10797.pt
0,../data/data_root/data00/10798.pt
0,../data/data_root/data00/10800.pt
0,../data/data_root/data00/10801.pt
0,../data/data_root/data00/10802.pt
0,../data/data_root/data00/10804.pt
0,../data/data_root/data00/10806.pt
0,../data/data_root/data00/10810.pt
0,../data/data_root/data00/10815.pt
0,../data/data_root/data00/10817.pt
0,../data/data_root/data00/10818.pt
0,../data/data_root/data00/10825.pt
0,../data/data_root/data00/10826.pt
0,../data/data_root/data00/10833.pt
0,../data/data_root/data00/10835.pt
0,../data/data_root/data00/10836.pt
0,../data/data_root/data00/10837.pt
0,../data/data_root/data00/10838.pt
0,../data/data_root/data00/10840.pt
0,../data/data_root/data00/10841.pt
0,../data/data_root/data00/10843.pt
0,../data/data_root/data00/10844.pt
0,../data/data_root/data00/10848.pt
0,../data/data_root/data00/10849.pt
0,../data/data_root/data00/10850.pt
0,../data/data_root/data00/10851.pt
0,../data/data_root/data00/10852.pt
0,../data/data_root/data00/10853.pt
0,../data/data_root/data00/10856.pt
0,../data/data_root/data00/10858.pt
0,../data/data_root/data00/10859.pt
0,../data/data_root/data00/10862.pt
